,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,Unnamed: 0,mac,vendor
9884,e8:04:62:b9:3f:7d,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:56:03,58,-97,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3550,e8:04:62:b9:3f:7d,"Cisco Systems, Inc"
9890,00:27:0d:8b:50:24,DTU Science Park Guest,[ESS],2018-06-07 12:56:03,6,-75,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3554,00:27:0d:8b:50:24,"Cisco Systems, Inc"
9895,e8:04:62:b9:3f:7b,DTU Science Park Guest,[ESS],2018-06-07 12:56:03,58,-99,55.7819329475,12.5129535494,85.2186978684,8.0,WIFI,3556,e8:04:62:b9:3f:7b,"Cisco Systems, Inc"
9896,00:27:0d:8b:50:22,Internal,[WPA2-PSK-CCMP][ESS],2018-06-07 12:56:06,6,-81,55.78200582189999,12.513042134700001,85.0395825011,8.0,WIFI,3565,00:27:0d:8b:50:22,"Cisco Systems, Inc"
9910,00:1f:d4:02:b8:96,WPA2E_Test,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP-preauth][ESS],2018-06-07 12:56:06,8,-99,55.78200582189999,12.513042134700001,85.0395825011,8.0,WIFI,3572,00:1f:d4:02:b8:96,"4ipnet, Inc"
9924,00:27:0d:8b:50:f4,DTU Science Park Guest,[ESS],2018-06-07 12:56:11,1,-93,55.7821376644,12.5129926821,84.8714092439,6.0,WIFI,3577,00:27:0d:8b:50:f4,"Cisco Systems, Inc"
9930,00:27:0d:48:b5:60,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:56:14,11,-77,55.782181838599996,12.512898376199999,84.50069521260001,6.0,WIFI,3585,00:27:0d:48:b5:60,"Cisco Systems, Inc"
9931,00:27:0d:48:b5:6f,DTU Science Park,[WPA2-EAP-CCMP][ESS],2018-06-07 12:56:14,56,-83,55.782181838599996,12.512898376199999,84.50069521260001,6.0,WIFI,3586,00:27:0d:48:b5:6f,"Cisco Systems, Inc"
9967,a0:ab:1b:87:86:2e,BioPhero-5GHz,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:56:19,44,-89,55.7820856958,12.512797517200001,84.1701541775,6.0,WIFI,3598,a0:ab:1b:87:86:2e,D-Link International
9978,b0:c7:45:7d:f3:ec,Telco_net_5GHz,[WPA2-PSK-CCMP][ESS],2018-06-07 12:57:27,124,-90,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3637,b0:c7:45:7d:f3:ec,Buffalo.Inc
9979,30:5a:3a:51:01:e8,BADASSUS,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:27,10,-90,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3639,30:5a:3a:51:01:e8,ASUSTek Computer Inc
9981,54:64:d9:97:bd:d6,HomeBox-BDD0_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:27,1,-92,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3641,54:64:d9:97:bd:d6,Sagemcom Broadband Sas
9982,b0:55:08:19:8c:ea,HUAWEI-B525-8CEA,[WPA2-PSK-CCMP][ESS],2018-06-07 12:57:27,9,-92,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3642,b0:55:08:19:8c:ea,"Huawei Tech Co, Ltd"
9983,00:1f:d4:02:ae:c2,H0tspot_APSydney,[WPA2-PSK-CCMP][ESS],2018-06-07 12:57:27,4,-94,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3643,00:1f:d4:02:ae:c2,"4ipnet, Inc"
9984,c8:be:19:60:2d:40,dlink-2D40,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:57:27,11,-94,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3644,c8:be:19:60:2d:40,D-Link International
9985,f4:06:8d:86:34:ed,Unplugged ext,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:57:27,11,-95,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3645,f4:06:8d:86:34:ed,devolo AG
9990,f8:e9:03:c8:2c:7c,dlink-2C7C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:57:27,2,-96,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3649,f8:e9:03:c8:2c:7c,D-Link International
9991,98:9c:57:4a:71:19,4G Wi-Fi 3Danmark-7119,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:27,4,-100,55.7813098337,12.5137445796,89.11083326120001,6.0,WIFI,3650,98:9c:57:4a:71:19,"Huawei Tech Co, Ltd"
10000,2c:fd:a1:c3:29:44,CemWise_5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:47,100,-77,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3657,2c:fd:a1:c3:29:44,ASUSTek Computer Inc
10001,f0:9f:c2:f1:fd:44,ArcanicWorkstations,[WPA2-PSK-CCMP][ESS],2018-06-07 12:57:47,1,-77,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3659,f0:9f:c2:f1:fd:44,Ubiquiti Networks Inc
10002,2c:fd:a1:c3:29:40,CemWise,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:47,7,-78,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3660,2c:fd:a1:c3:29:40,ASUSTek Computer Inc
10003,80:26:89:e6:2e:1b,ENERGIS,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:47,1,-79,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3661,80:26:89:e6:2e:1b,D-Link International
10004,f0:9f:c2:f2:98:b4,ArcanicWorkstations,[WPA2-PSK-CCMP][ESS],2018-06-07 12:57:47,44,-89,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3665,f0:9f:c2:f2:98:b4,Ubiquiti Networks Inc
10005,f0:9f:c2:f1:94:ce,ArcanicWorkstations,[WPA2-PSK-CCMP][ESS],2018-06-07 12:57:47,11,-86,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3667,f0:9f:c2:f1:94:ce,Ubiquiti Networks Inc
10006,80:26:89:e6:2e:1c,ENERGIS5,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:57:47,44,-92,55.7819721833,12.5140905891,88.50642126860001,6.0,WIFI,3668,80:26:89:e6:2e:1c,D-Link International
10023,10:c3:7b:c5:ea:64,OCTLIGHT_5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:58:16,44,-96,55.782820727,12.5147907416,85.4990561298,4.0,WIFI,3689,10:c3:7b:c5:ea:64,ASUSTek Computer Inc
10024,10:c3:7b:c5:ea:60,OCTLIGHT,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:58:16,1,-92,55.782820727,12.5147907416,85.4990561298,4.0,WIFI,3690,10:c3:7b:c5:ea:60,ASUSTek Computer Inc
10034,54:64:d9:8d:b4:b6,HomeBox-B4B0_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 12:58:48,6,-98,55.7828837018,12.5159017126,84.22645568760001,8.0,WIFI,3715,54:64:d9:8d:b4:b6,Sagemcom Broadband Sas
10039,b0:e1:7e:a6:f3:8b,DTU-SOL-B325,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 12:58:52,2,-102,55.782903698,12.516057531300001,84.7130953403,8.0,WIFI,3719,b0:e1:7e:a6:f3:8b,"Huawei Tech Co, Ltd"
10041,00:24:b2:bf:fd:1e,!PapaSmurf,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:59:55,13,-94,55.781889443800004,12.515905499999999,85.0429271567,8.0,WIFI,3721,00:24:b2:bf:fd:1e,Netgear
10042,c8:d3:a3:6f:82:84,New,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 12:59:55,11,-98,55.781889443800004,12.515905499999999,85.0429271567,8.0,WIFI,3722,c8:d3:a3:6f:82:84,D-Link International
10062,00:24:b2:12:b9:21,hyperlab,[WPA2-PSK-CCMP][ESS],2018-06-07 13:00:00,11,-89,55.78172665859999,12.515830865999998,85.90032191639999,6.0,WIFI,3729,00:24:b2:12:b9:21,Netgear
10072,0c:51:01:eb:b0:40,p1,[WPA2-PSK-CCMP][ESS],2018-06-07 13:03:09,1,-98,55.780626601099996,12.5170439262,85.38903548100001,6.0,WIFI,3743,0c:51:01:eb:b0:40,"Apple, Inc"
10075,a0:91:69:a4:d3:1f,LG Spirit 4G LTE_6020,[WPA2-PSK-CCMP][ESS],2018-06-07 13:03:53,1,-94,55.7810000553,12.519390386300001,76.6971420679,8.0,WIFI,3748,a0:91:69:a4:d3:1f,LG Electronics (Mobile Communications)
10076,20:f4:1b:d1:79:43,AP-20:f4:1b:d1:79:43,[WPA-PSK-CCMP+TKIP][ESS],2018-06-07 13:03:58,36,-92,55.781134333900006,12.519476847,76.45787873479999,8.0,WIFI,3750,20:f4:1b:d1:79:43,Shenzhen Bilian Electronic Coï¼Ltd
10110,30:89:d3:c9:0c:10,WiFi_32440,[WPA2-PSK-CCMP][ESS],2018-06-07 13:05:57,1,-97,55.784423371,12.5218014274,85.63936760060001,6.0,WIFI,3767,30:89:d3:c9:0c:10,Hongkong Ucloudlink Network Tech Ltd
10501,00:19:70:99:f5:e9,TDC-9FE8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:07:03,9,-91,55.7849045042,12.5241112419,84.30954190920001,6.0,WIFI,3824,00:19:70:99:f5:e9,"Z-Com, Inc"
10543,00:1b:11:f5:cb:a2,Owlipheus,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 13:07:03,6,-96,55.7849045042,12.5241112419,84.30954190920001,6.0,WIFI,3828,00:1b:11:f5:cb:a2,D-Link Corp
10544,d0:17:c2:3d:5a:98,203-1,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:07:07,100,-90,55.78478645,12.5241700769,84.1108701063,6.0,WIFI,3831,d0:17:c2:3d:5a:98,ASUSTek Computer Inc
10663,b0:4e:26:5e:ae:86,Rambøll_5_GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:08:09,40,-84,55.783866824200004,12.522504005899998,87.3671491567,8.0,WIFI,3865,b0:4e:26:5e:ae:86,"TP-Link Tech Co, Ltd"
10667,30:89:d3:c1:f7:80,GlocalMe_50625,[WPA2-PSK-CCMP][ESS],2018-06-07 13:08:09,11,-95,55.783866824200004,12.522504005899998,87.3671491567,8.0,WIFI,3869,30:89:d3:c1:f7:80,Hongkong Ucloudlink Network Tech Ltd
10668,30:d6:c9:3b:31:b7,Troels - EKJ,[WPA2-PSK-CCMP][ESS][SEC80],2018-06-07 13:08:09,6,-98,55.783866824200004,12.522504005899998,87.3671491567,8.0,WIFI,3872,30:d6:c9:3b:31:b7,"Samsung Electronics Co, Ltd"
10669,70:4f:57:8a:7e:b6,Stern des Südens,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:08:16,1,-89,55.7837728986,12.5223899351,87.2699793197,6.0,WIFI,3877,70:4f:57:8a:7e:b6,"TP-Link Tech Co, Ltd"
10708,10:be:f5:d5:60:7c,dlink-607C,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:08:16,7,-94,55.7837728986,12.5223899351,87.2699793197,6.0,WIFI,3884,10:be:f5:d5:60:7c,D-Link International
10772,00:a0:57:17:a0:2c,MEK-LANCOM,[WPA2-PSK-CCMP][ESS],2018-06-07 13:08:20,40,-96,55.783644025,12.522484759000001,86.14513319940001,8.0,WIFI,3899,00:a0:57:17:a0:2c,Lancom Systems GmbH
10812,b0:39:56:92:48:3c,NETGEAR67,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:09:41,1,-78,55.7822770072,12.5211965047,82.65146352,6.0,WIFI,3907,b0:39:56:92:48:3c,Netgear
10818,18:a6:f7:3e:e4:0a,TP-LINK_E40A,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:09:41,9,-84,55.7822770072,12.5211965047,82.65146352,6.0,WIFI,3910,18:a6:f7:3e:e4:0a,"TP-Link Tech Co, Ltd"
10824,00:0e:8e:3b:23:60,ClickShare-9714071102,[WPA2-PSK-CCMP][ESS],2018-06-07 13:09:41,36,-92,55.7822770072,12.5211965047,82.65146352,6.0,WIFI,3913,00:0e:8e:3b:23:60,"SparkLAN Communications, Inc"
10845,50:c7:bf:09:c9:77,Henriette,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:09:45,11,-89,55.7822905678,12.5209096044,81.7343661134,8.0,WIFI,3921,50:c7:bf:09:c9:77,"TP-Link Tech Co, Ltd"
10847,d4:6e:0e:fd:6d:d8,And,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:09:45,10,-93,55.7822905678,12.5209096044,81.7343661134,8.0,WIFI,3923,d4:6e:0e:fd:6d:d8,"TP-Link Tech Co, Ltd"
10933,e4:a7:c5:18:50:44,HUAWEI-B525-5G-5042,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:14:51,52,-73,55.780690891099994,12.5221078554,83.2179090862,6.0,WIFI,3948,e4:a7:c5:18:50:44,"Huawei Tech Co, Ltd"
10943,b8:8d:12:62:e0:43,DTUBwireless,[WPA2-PSK-CCMP][ESS],2018-06-07 13:14:51,6,-85,55.780690891099994,12.5221078554,83.2179090862,6.0,WIFI,3951,b8:8d:12:62:e0:43,"Apple, Inc"
10954,58:ef:68:60:b6:19,expanite,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:14:51,11,-89,55.780690891099994,12.5221078554,83.2179090862,6.0,WIFI,3954,58:ef:68:60:b6:19,Belkin International Inc
10955,74:44:01:4e:ce:92,DatWifi,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:14:51,6,-90,55.780690891099994,12.5221078554,83.2179090862,6.0,WIFI,3955,74:44:01:4e:ce:92,Netgear
11026,80:d0:9b:aa:40:c0,3DK_4G-CA_WIFI-40C0,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:14:51,9,-97,55.780690891099994,12.5221078554,83.2179090862,6.0,WIFI,3963,80:d0:9b:aa:40:c0,"Huawei Tech Co, Ltd"
11027,f4:30:b9:f3:b1:02,DIRECT-01-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:14:51,6,-98,55.780690891099994,12.5221078554,83.2179090862,6.0,WIFI,3964,f4:30:b9:f3:b1:02,Hewlett Packard
11092,00:62:ec:2d:d2:d8,LTKSecure,[WPA2-EAP-CCMP][ESS],2018-06-07 13:14:54,11,-88,55.780580007,12.522025721199999,84.3427111898,6.0,WIFI,3975,00:62:ec:2d:d2:d8,"Cisco Systems, Inc"
11094,10:62:eb:9d:44:64,dlink-4464,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:14:54,2,-98,55.780580007,12.522025721199999,84.3427111898,6.0,WIFI,3979,10:62:eb:9d:44:64,D-Link International
11108,34:21:09:15:93:28,Nezubinar,[WPA-PSK-CCMP][ESS],2018-06-07 13:14:59,6,-100,55.7804207104,12.521929946099998,84.6640997411,8.0,WIFI,3984,34:21:09:15:93:28,Jensen Scandinavia AS
11136,a0:63:91:fe:52:f4,ztjh7bk6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:03,10,-94,55.7803077217,12.5218811673,84.8293852767,6.0,WIFI,3989,a0:63:91:fe:52:f4,Netgear
11137,50:6a:03:e1:ee:44,dYqzxqhk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:03,10,-98,55.7803077217,12.5218811673,84.8293852767,6.0,WIFI,3991,50:6a:03:e1:ee:44,Netgear
11142,c0:a0:bb:ee:30:d2,Fugle,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][WPS][ESS],2018-06-07 13:15:07,13,-94,55.780219386899994,12.5219008959,84.9649241777,6.0,WIFI,3998,c0:a0:bb:ee:30:d2,D-Link International
11143,a4:2b:8c:81:5d:70,Jdkqy3ER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:07,9,-98,55.780219386899994,12.5219008959,84.9649241777,6.0,WIFI,3999,a4:2b:8c:81:5d:70,Netgear
11153,10:62:eb:9c:59:ac,dlink-59AC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:11,6,-83,55.78012263310001,12.5221102594,84.3398981879,6.0,WIFI,4004,10:62:eb:9c:59:ac,D-Link International
11154,70:62:b8:6e:46:86,Go fetch me a pizza,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:11,40,-92,55.78012263310001,12.5221102594,84.3398981879,6.0,WIFI,4005,70:62:b8:6e:46:86,D-Link International
11155,00:19:70:50:18:91,DTU-ADSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 13:15:11,6,-88,55.78012263310001,12.5221102594,84.3398981879,6.0,WIFI,4006,00:19:70:50:18:91,"Z-Com, Inc"
11169,10:0d:7f:6d:c0:1c,NETGEAR74,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:20,11,-81,55.78016549,12.5225720001,83.90847598090001,8.0,WIFI,4012,10:0d:7f:6d:c0:1c,Netgear
11170,dc:ef:09:a5:85:f2,NETGEAR02,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:20,1,-83,55.78016549,12.5225720001,83.90847598090001,8.0,WIFI,4013,dc:ef:09:a5:85:f2,Netgear
11171,d0:66:7b:9e:21:75,SEC_LinkShare_9346fc,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:20,1,-85,55.78016549,12.5225720001,83.90847598090001,8.0,WIFI,4014,d0:66:7b:9e:21:75,"Samsung Electronics Co, Ltd"
11172,9c:5c:8e:8d:ed:d0,Oesten,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:20,1,-85,55.78016549,12.5225720001,83.90847598090001,8.0,WIFI,4015,9c:5c:8e:8d:ed:d0,ASUSTek Computer Inc
11173,f8:32:e4:99:93:74,vanderZwan,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:20,13,-94,55.78016549,12.5225720001,83.90847598090001,8.0,WIFI,4017,f8:32:e4:99:93:74,ASUSTek Computer Inc
11178,20:dc:e6:68:2f:b4,Totoro,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:20,6,-103,55.78016549,12.5225720001,83.90847598090001,8.0,WIFI,4019,20:dc:e6:68:2f:b4,"TP-Link Tech Co, Ltd"
11179,14:a5:1a:d9:43:c4,HUAWEI-5PJCGJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:37,6,-82,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4026,14:a5:1a:d9:43:c4,"Huawei Tech Co, Ltd"
11180,38:2c:4a:a4:a4:58,PingvinKort,[WPA2-PSK-CCMP][ESS],2018-06-07 13:15:37,1,-86,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4028,38:2c:4a:a4:a4:58,ASUSTek Computer Inc
11181,f0:99:bf:05:62:f3,Bazinga 5 GHz,[WPA2-PSK-CCMP][ESS],2018-06-07 13:15:37,100,-91,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4029,f0:99:bf:05:62:f3,"Apple, Inc"
11190,18:31:bf:bf:3e:68,TOTALLY NOT CIA,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:37,12,-92,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4032,18:31:bf:bf:3e:68,ASUSTek Computer Inc
11191,a4:2b:8c:f4:d0:50,HapsHaps,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:37,5,-93,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4033,a4:2b:8c:f4:d0:50,Netgear
11192,94:46:96:2b:75:62,Dacota,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:37,11,-95,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4034,94:46:96:2b:75:62,BaudTec Corp
11193,a0:63:91:bd:ef:0c,SoedesteNet,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:37,3,-95,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4035,a0:63:91:bd:ef:0c,Netgear
11194,70:8b:cd:c6:36:70,Bedstvaerk Netvaerk,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:37,1,-97,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4038,70:8b:cd:c6:36:70,ASUSTek Computer Inc
11199,dc:ef:09:01:06:d8,NETGEAR42,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:37,13,-97,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4040,dc:ef:09:01:06:d8,Netgear
11200,00:26:f2:ea:bc:ee,Winternet Is Coming,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 13:15:37,2,-99,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4041,00:26:f2:ea:bc:ee,Netgear
11201,50:67:f0:32:16:64,ZyXEL,[WPS][ESS],2018-06-07 13:15:37,7,-94,55.780346578599996,12.5232404448,83.25074103930001,8.0,WIFI,4042,50:67:f0:32:16:64,Zyxel Communications Corp
11202,00:18:e7:f9:3d:36,dlink4990,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:41,7,-83,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4047,00:18:e7:f9:3d:36,"Cameo Communications, Inc"
11203,a0:63:91:05:c4:10,WiFrede,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:41,13,-90,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4048,a0:63:91:05:c4:10,Netgear
11204,c4:6e:1f:8c:bf:64,TP-LINK_8CBF64,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:41,9,-90,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4049,c4:6e:1f:8c:bf:64,"TP-Link Tech Co, Ltd"
11205,98:de:d0:f3:7a:cf,Hornløs Enjørning [2.4 GHz],[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:41,2,-92,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4050,98:de:d0:f3:7a:cf,"TP-Link Tech Co, Ltd"
11206,58:8b:f3:91:e9:fb,Badstue,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:41,10,-92,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4051,58:8b:f3:91:e9:fb,Zyxel Communications Corp
11207,8c:3b:ad:13:a5:fb,MSS,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:41,4,-96,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4053,8c:3b:ad:13:a5:fb,Netgear
11217,dc:ef:09:a5:7d:91,Lejl. 22 - 2.4GHz,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:41,13,-99,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4056,dc:ef:09:a5:7d:91,Netgear
11218,00:18:39:d3:ce:52,linksys,[ESS],2018-06-07 13:15:41,11,-85,55.780407349499995,12.5233839911,82.9249894391,6.0,WIFI,4057,00:18:39:d3:ce:52,"Cisco-Linksys, Llc"
11223,94:f6:65:0f:ab:58,Wifi4Magnus,[WPA2-PSK-CCMP][ESS],2018-06-07 13:15:46,3,-86,55.780456352,12.5234549364,82.4421524004,6.0,WIFI,4065,94:f6:65:0f:ab:58,Ruckus Wireless
11228,2c:30:33:29:b6:70,NETGEAR41,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:46,13,-91,55.780456352,12.5234549364,82.4421524004,6.0,WIFI,4067,2c:30:33:29:b6:70,Netgear
11229,34:21:09:24:79:08,AneNett,[WPA-PSK-CCMP][ESS],2018-06-07 13:15:46,6,-92,55.780456352,12.5234549364,82.4421524004,6.0,WIFI,4068,34:21:09:24:79:08,Jensen Scandinavia AS
11238,00:19:70:83:ed:48,TDC-F40C,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:46,1,-93,55.780456352,12.5234549364,82.4421524004,6.0,WIFI,4072,00:19:70:83:ed:48,"Z-Com, Inc"
11247,e0:91:f5:70:ed:a0,PG,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:46,5,-96,55.780456352,12.5234549364,82.4421524004,6.0,WIFI,4075,e0:91:f5:70:ed:a0,Netgear
11269,30:b5:c2:c2:b3:3c,TP-LINK_C2B33C,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:46,10,-102,55.780456352,12.5234549364,82.4421524004,6.0,WIFI,4080,30:b5:c2:c2:b3:3c,"TP-Link Tech Co, Ltd"
11274,00:1c:df:7e:e0:23,A&S' netflix machine,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:51,6,-88,55.7806212274,12.5235629421,82.0652939094,6.0,WIFI,4093,00:1c:df:7e:e0:23,Belkin International Inc
11275,c8:b3:73:42:e9:c9,notfree,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:51,1,-89,55.7806212274,12.5235629421,82.0652939094,6.0,WIFI,4094,c8:b3:73:42:e9:c9,"Cisco-Linksys, Llc"
11285,48:ee:0c:f2:43:27,Klump5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:51,44,-96,55.7806212274,12.5235629421,82.0652939094,6.0,WIFI,4096,48:ee:0c:f2:43:27,D-Link International
11290,e0:46:9a:4e:67:79,Yetinet,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:51,3,-93,55.7806212274,12.5235629421,82.0652939094,6.0,WIFI,4098,e0:46:9a:4e:67:79,Netgear
11291,80:26:89:f8:d8:d6,dlink-D8D6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:51,2,-95,55.7806212274,12.5235629421,82.0652939094,6.0,WIFI,4100,80:26:89:f8:d8:d6,D-Link International
11292,60:e3:27:b8:24:b7,Tintin,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:51,1,-96,55.7806212274,12.5235629421,82.0652939094,6.0,WIFI,4101,60:e3:27:b8:24:b7,"TP-Link Tech Co, Ltd"
11306,8c:dc:d4:99:01:40,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:15:55,108,-80,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4110,8c:dc:d4:99:01:40,Hewlett Packard
